Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd Header Length,Bwd Header Length,Packet Length Mean,Average Packet Size,Label
443,1.598727258740454,6,25,3504.0,1887.5,1128,40.0,584.0,151.0,0.0,75.5,3372.3700966027536,19.390424370710445,0.05157184705614368,1.4300370958821609,120,500,173.91935483870967,191.31129032258065,BENIGN
443,14.324795844211076,42,31,26964.0,21994.5,1244,40.0,642.0,1365.0,54.0,709.5,3417.745043800053,5.096058665960024,0.19623008005768597,13.283293027370139,840,620,670.6643835616438,737.7308219178083,BENIGN
80,58.20780988914085,4958,2,1633880.2962433323,0.0,844,365.0,329.5442307872796,0.0,0.0,0.0,28069.77791047497,85.2119330627028,0.011735445542165494,0.27299212068314205,99160,40,329.4113500490589,329.4113500490589,DoS Hulk
6432,0.0177165258562735,13,2,615.9174092921338,0.0,95,20.0,47.37826225324106,0.0,0.0,0.0,34765.1347836932,846.6671243385132,0.0011811017237515666,0.01594487327064615,260,40,41.06116061947559,41.06116061947559,DDoS
443,50.34001016006198,817,2,247073.97448232345,350.0,868,231.0,302.4161254373604,350.0,0.0,175.0,4915.056109357345,16.26936501196351,0.06146521387064955,0.10911021656579867,16340,40,302.1049749478919,302.1049749478919,DoS Hulk
80,5.391549742856057,48,17,33528.0,5202.0,1397,0.0,698.5,572.0,40.0,306.0,7183.463354171638,12.055902866541606,0.08294691912086241,3.290897254722535,960,340,595.8461538461538,655.4307692307692,BENIGN
443,0.2089211699444536,39,8,9009.0,4224.0,422,40.0,231.0,1002.0,54.0,528.0,63339.67976303355,224.9652345547175,0.004445131275413906,0.1470088838216418,780,160,281.5531914893617,309.7085106382979,BENIGN
258,0.0006541155448076725,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1528.7818917283594,0.0006541155448076725,0.0006541155448076725,20,0,0.0,0.0,PortScan
53,0.1031407190578634,3,1,430.5,93.0,222,65.0,143.5,138.0,48.0,93.0,5075.589978253973,38.78196736010676,0.02578517976446585,0.09109944657267001,60,20,130.875,143.9625,BENIGN
266,0.0003078339049215131,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3248.505067221121,0.0003078339049215131,0.0003078339049215131,20,0,0.0,0.0,PortScan
443,9.164170433189613,18,36,6750.0,17802.0,750,0.0,375.0,935.0,54.0,494.5,2679.1295708644534,5.892513718910088,0.1697068598738817,8.062053609640754,360,720,454.6666666666667,500.1333333333334,BENIGN
123,0.13101364082040387,3,2,273.0,204.0,126,56.0,91.0,144.0,60.0,102.0,3640.842258966615,38.1639649786857,0.026202728164080775,0.12221562704814243,60,40,95.4,104.94000000000001,BENIGN
34443,0.03738011209452373,44,2,914.1320150847328,0.0,45,40.0,20.775727615562108,0.0,0.0,0.0,24455.036752515654,1230.6009110855261,0.0008126111324896463,0.03364210088507136,880,40,19.87243511053767,19.87243511053767,DDoS
908,0.0004209357669347782,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4751.3187452894435,0.0002104678834673891,0.0004209357669347782,20,20,0.0,0.0,PortScan
62042,0.07432449131391884,33,2,736.693051501426,0.0,53,40.0,22.324031863679576,0.0,0.0,0.0,9911.847877840297,470.90803288747844,0.0021235568946833955,0.06689204218252696,660,40,21.048372900040743,21.048372900040743,DDoS
51423,0.02714675952349529,40,2,1618.270778547828,0.0,43,20.0,40.4567694636957,0.0,0.0,0.0,59611.93184575965,1547.1459849065725,0.0006463514172260784,0.024432083571145763,800,40,38.530256632091145,38.530256632091145,DDoS
443,0.003993192614186715,1,0,95.0,0.0,131,59.0,95.0,0.0,0.0,0.0,23790.487757212395,250.4261869180252,0.003993192614186715,0.0022763316059301194,20,0,95.0,104.50000000000001,BENIGN
80,53.000987122896056,1587,2,486695.29353735736,0.0,877,353.0,306.6763034261861,0.0,0.0,0.0,9182.759038220032,29.98057368847689,0.033354932110066744,0.38085014563028474,31740,40,306.290304302931,306.290304302931,DoS Hulk
80,2.5943733438323444,48,21,16680.0,6604.5,641,54.0,347.5,589.0,40.0,314.5,8974.999706713264,26.596017941687183,0.03759961367872963,1.694613215168012,960,420,337.45652173913044,371.2021739130435,BENIGN
21,2.099864937535348,26,15,676.0,390.0,32,20.0,26.0,32.0,20.0,26.0,507.65169747116437,19.525065287352476,0.05121621798866703,0.5339669222756724,520,300,26.0,26.0,FTP-Patator
80,18.40721306626055,3630,9,1519911.9758795176,0.0,990,288.0,418.70853330014256,0.0,0.0,0.0,82571.54249305866,197.6942401275343,0.005058316313894078,0.45946238129036154,72600,180,417.6729804560367,417.6729804560367,DoS Hulk
53,0.004745560864338649,1,0,73.5,0.0,93,54.0,73.5,0.0,0.0,0.0,15488.158744802678,210.72324822860787,0.004745560864338649,0.002863043621119602,20,0,73.5,80.85000000000001,BENIGN
123,0.06513860327724681,2,2,346.0,253.0,279,67.0,173.0,198.0,55.0,126.5,9195.77592799312,61.40751871781716,0.016284650819311703,0.0439472069331552,40,40,149.75,164.72500000000002,BENIGN
443,11.53423562941003,966,2,479759.4610990688,0.0,1062,267.0,496.6454048644605,0.0,0.0,0.0,41594.38705030237,83.9240701422633,0.011915532675010361,0.2835590757602541,19320,40,495.6192779949058,495.6192779949058,DoS Hulk
443,15.785839146441795,24,19,3612.0,12958.0,301,0.0,150.5,1324.0,40.0,682.0,1049.674955273756,2.723960354663338,0.3671125382893441,12.701589218098976,480,380,385.3488372093023,423.8837209302326,BENIGN
23672,0.030241650620960167,33,1,927.6422174655374,0.0,98,20.0,28.110370226228408,0.0,0.0,0.0,30674.32492664929,1124.2772567590923,0.0008894603123811814,0.027217485558864152,660,20,27.283594631339337,27.283594631339337,DDoS
8080,5.233580598025405,36,6,4950.0,2688.0,275,0.0,137.5,856.0,40.0,448.0,1459.4214910689952,8.02509853690728,0.12460906185774774,4.639241257894738,720,120,181.85714285714286,200.04285714285717,BENIGN
731,0.0012992304143341592,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,769.6864151017344,0.0012992304143341592,0.0012992304143341592,20,0,0.0,0.0,PortScan
443,1.7442364166986988,48,6,6624.0,4347.0,236,40.0,138.0,1409.0,40.0,724.5,6289.858355763903,30.959105934851042,0.03230067438330924,0.9261909219339574,960,120,203.16666666666666,223.48333333333335,BENIGN
53,0.004351658905728897,1,0,66.5,0.0,88,45.0,66.5,0.0,0.0,0.0,15281.52859417674,229.79742246882316,0.004351658905728897,0.0024093671874130416,20,0,66.5,73.15,BENIGN
8080,4.636989918010747,36,14,24772.13036641221,2156.1032858291683,1679,196.0,688.1147324003391,478.0,0.0,154.0073775592263,5807.265948034129,10.782857173312516,0.09273979836021494,3.709591934408598,720,280,538.5646730448276,538.5646730448276,Web Attack
22,2.3885532017440303,25,18,800.0,1332.0,64,0.0,32.0,128.0,20.0,74.0,892.5905432808845,18.002529719079753,0.055547748877768144,0.506737765754306,500,360,49.58139534883721,49.58139534883721,SSH-Patator
53,0.03009774148085328,2,1,166.0,152.5,106,60.0,83.0,244.0,61.0,152.5,10582.189371339182,99.67525310523563,0.01003258049361776,0.017261405244419867,40,20,106.16666666666667,116.78333333333335,BENIGN
22,1.1591933592704464,28,18,448.0,288.0,32,0.0,16.0,32.0,0.0,16.0,634.924272222549,39.68276701390931,0.025199855636314054,0.21588244925057465,560,360,16.0,16.0,SSH-Patator
80,0.14352095553965086,3,2,343.5,205.0,169,60.0,114.5,161.0,44.0,102.5,3821.741556399161,34.83811810755844,0.028704191107930172,0.0833104890183106,60,40,109.7,120.67000000000002,BENIGN
80,32.22989490595112,3247,7,1161184.2131443797,210.0,1021,249.0,357.6175587140067,60.0,0.0,30.0,36034.688184165716,100.96216601063635,0.009904700339874346,0.1540391221165447,64940,140,356.91278830497225,356.91278830497225,DoS Hulk
80,4.006255389787946,16,9,3744.0,2533.5,468,0.0,234.0,509.0,54.0,281.5,1566.9245690131283,6.240241214707799,0.16025021559151786,3.3571702480941603,320,180,251.1,276.21000000000004,BENIGN
21,2.6582182444573466,19,20,798.0,520.0,64,20.0,42.0,32.0,20.0,26.0,495.8208389202666,14.671481576548102,0.06815944216557299,0.4391248906745464,380,400,33.794871794871796,33.794871794871796,FTP-Patator
443,16.602905628487633,21,24,8295.0,3924.0,736,54.0,395.0,287.0,40.0,163.5,735.9555172700836,2.7103689563101536,0.3689534584108363,10.280302885256475,420,480,271.53333333333336,298.6866666666667,BENIGN
443,8.362865934567546,31,36,18600.0,5094.0,1146,54.0,600.0,243.0,40.0,141.5,2833.2392490069547,8.011607566618805,0.12481889454578428,5.578542058514801,620,720,353.64179104477614,389.0059701492538,BENIGN
53,0.004100140017833583,1,0,80.5,0.0,117,44.0,80.5,0.0,0.0,0.0,19633.475844694272,243.89410987197854,0.004100140017833583,0.0034646682589326225,20,0,80.5,88.55000000000001,BENIGN
80,5.501913537683287,49,17,32168.5,7514.0,1273,40.0,656.5,884.0,0.0,442.0,7212.49065951503,11.995826460731857,0.08336232632853466,3.9686884739024473,980,340,601.25,661.375,BENIGN
53,0.06688447837588829,1,1,107.0,127.5,159,55.0,107.0,212.0,43.0,127.5,3506.045134748883,29.902303921099215,0.033442239187944145,0.05356230787120999,20,20,117.25,128.97500000000002,BENIGN
53,0.002935683610776547,1,0,80.0,0.0,110,50.0,80.0,0.0,0.0,0.0,27250.89301392339,340.6361626740424,0.002935683610776547,0.002258944610294884,20,0,80.0,88.0,BENIGN
53,0.0025771850259490576,1,0,60.5,0.0,72,49.0,60.5,0.0,0.0,0.0,23475.225639928845,388.02025851122056,0.0025771850259490576,0.0023325463330892008,20,0,60.5,66.55000000000001,BENIGN
22,1.5178891278508408,20,16,1480.0,512.0,128,20.0,74.0,64.0,0.0,32.0,1312.348816161854,23.717147280033505,0.04216358688474558,0.5624430657885027,400,320,55.333333333333336,55.333333333333336,SSH-Patator
80,34.033847928401535,2603,3,1099111.7298836934,0.0,1040,395.0,422.24807141133056,0.0,0.0,0.0,32294.66536360925,76.57083047095803,0.01305980350284019,0.38985189488205785,52060,60,421.7619838387158,421.7619838387158,DoS Hulk
53,0.03567329698219703,1,1,143.0,136.0,223,63.0,143.0,222.0,50.0,136.0,7820.976012933052,56.06434417873155,0.017836648491098516,0.021822115999115474,20,20,139.5,153.45000000000002,BENIGN
123,0.004399495860667463,1,0,99.0,0.0,144,54.0,99.0,0.0,0.0,0.0,22502.57828063517,227.2987705114664,0.004399495860667463,0.003033132199676288,20,0,99.0,108.9,BENIGN
80,3.7456556731260218,30,24,10275.0,6396.0,685,0.0,342.5,479.0,54.0,266.5,4450.756143873427,14.416701563743331,0.06936399394677818,3.1950871249051733,600,480,308.72222222222223,339.5944444444445,BENIGN
443,28.38617359016884,4293,7,1802487.1951645708,0.0,933,252.0,419.8665723653787,0.0,0.0,0.0,63498.77307129684,151.48219911856123,0.006601435718643916,0.43333001519222836,85860,140,419.18306864292344,419.18306864292344,DoS Hulk
53,0.0034716530322022638,1,0,108.0,0.0,164,52.0,108.0,0.0,0.0,0.0,31109.099612840502,288.0472186374121,0.0034716530322022638,0.0031979909330254693,20,0,108.0,118.80000000000001,BENIGN
443,18.734554245306086,3788,6,1430244.9045443768,0.0,1039,300.0,377.5725724773962,0.0,0.0,0.0,76342.61727378555,202.51349193165782,0.004937942605510302,0.29019287401452,75760,120,376.9754624523924,376.9754624523924,DoS Hulk
53932,0.004939755585828026,9,1,351.81190217754,0.0,88,20.0,39.09021135306,0.0,0.0,0.0,71220.50799170614,2024.391657896926,0.0004939755585828026,0.004445780027245224,180,20,35.181190217754,35.181190217754,DDoS
15741,0.005487600149596414,30,0,1205.364197627232,0.0,90,40.0,40.1788065875744,0.0,0.0,0.0,219652.3370449796,5466.870614143844,0.00018292000498654714,0.004938840134636773,600,0,40.1788065875744,40.1788065875744,DDoS
443,0.0026235523417412697,1,0,75.5,0.0,95,56.0,75.5,0.0,0.0,0.0,28777.77538445836,381.1625878736207,0.0026235523417412697,0.0018454362603874943,20,0,75.5,83.05000000000001,BENIGN
45367,0.09740804767523538,7,1,168.7960586705264,0.0,90,0.0,24.113722667218056,0.0,0.0,0.0,1732.8759039838596,82.12873772680989,0.012176005959404422,0.08766724290771184,140,20,21.0995073338158,21.0995073338158,DDoS
8080,2.295893712285716,33,28,8613.0,10178.0,522,0.0,261.0,687.0,40.0,363.5,8184.612336122607,26.569174205921932,0.03763760184074944,1.2960561413416927,660,560,308.04918032786884,338.85409836065577,BENIGN
443,18.5138114703113,4189,8,1572737.4263937897,240.0,649,361.0,375.4445992823561,60.0,0.0,30.0,84962.37681345153,226.69562162984636,0.00441120120807989,0.39293627462162906,83780,160,374.78613924083623,374.78613924083623,DoS Hulk
443,6.22454128741735,18,23,8676.0,4209.0,964,0.0,482.0,312.0,54.0,183.0,2070.0320561848453,6.586830756971568,0.15181808018091097,3.532690679014899,360,460,314.2682926829268,345.6951219512195,BENIGN
443,48.705109930207335,2867,9,1101801.6970729341,270.0,976,312.0,384.3047426135103,60.0,0.0,30.0,22627.43475278391,59.04924563605758,0.016935017360990033,0.3083107990288039,57340,180,383.1960003730647,383.1960003730647,DoS Hulk
437,0.0010897828007125567,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1835.2280827815378,0.0005448914003562783,0.0010897828007125567,20,20,0.0,0.0,PortScan
53,0.004453098699645157,1,0,95.0,0.0,132,58.0,95.0,0.0,0.0,0.0,21333.459329695528,224.56272978626873,0.004453098699645157,0.0030985604896493746,20,0,95.0,104.50000000000001,BENIGN
26441,0.0715020864156706,12,0,370.25333805046245,0.0,56,40.0,30.854444837538537,0.0,0.0,0.0,5178.217260654882,167.8272705252143,0.0059585072013058835,0.06435187777410355,240,0,30.854444837538537,30.854444837538537,DDoS
1014,0.0016282854165442311,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1228.2858887508016,0.0008141427082721156,0.0016282854165442311,40,0,0.0,0.0,PortScan
53,0.003998777290686489,1,0,79.0,0.0,104,54.0,79.0,0.0,0.0,0.0,19756.038973212657,250.0764426988944,0.003998777290686489,0.0024700651100014247,20,0,79.0,86.9,BENIGN
443,9.241153309791509,14,12,2282.0,1374.0,326,0.0,163.0,229.0,0.0,114.5,395.62161533737003,2.8135016408018654,0.35542897345351954,5.464006763354462,280,240,140.6153846153846,154.6769230769231,BENIGN
80,18.860013391586584,1843,9,649601.6307297193,0.0,1131,274.0,352.46968569165455,0.0,0.0,0.0,34443.3281802178,98.19717311686394,0.010183592544053231,0.4588096586751763,36860,180,350.7568200484445,350.7568200484445,DoS Hulk
458,0.00016299336232462595,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6135.219163148182,0.00016299336232462595,0.00016299336232462595,20,0,0.0,0.0,PortScan
80,15.076059781985087,4249,4,1490644.712659508,0.0,705,313.0,350.82247885608564,0.0,0.0,0.0,98874.95368257505,282.10288772415583,0.0035448059680190658,0.1622666059391763,84980,80,350.49252590160074,350.49252590160074,DoS Hulk
80,59.91408307180556,1743,9,849772.1211549887,0.0,678,261.0,487.53420605564463,0.0,0.0,0.0,14183.178271067884,29.241872864853345,0.03419753599988901,0.3582311768886832,34860,180,485.0297495176876,485.0297495176876,DoS Hulk
443,0.33990956631544034,48,28,32856.0,14014.0,1315,54.0,684.5,1001.0,0.0,500.5,137889.61725338455,223.58888225426125,0.004472494293624215,0.2379558382325532,960,560,616.7105263157895,678.3815789473684,BENIGN
443,4.122814303529104,35,49,3850.0,14626.5,220,0.0,110.0,543.0,54.0,298.5,4481.526122625563,20.374432078615936,0.04908112266106076,2.5057760314392374,700,980,219.95833333333334,241.9541666666667,BENIGN
443,58.97408063498138,841,5,323279.0845012868,0.0,1156,237.0,384.3984357922554,0.0,0.0,0.0,5481.714696024084,14.345285096283165,0.06970931517137278,0.483099364345417,16820,100,382.1265774246889,382.1265774246889,DoS Hulk
361,0.0006997535318223133,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0746020184827,0.0006997535318223133,0.0006997535318223133,20,0,0.0,0.0,PortScan
123,0.12284885786673856,3,2,255.0,291.0,102,68.0,85.0,245.0,46.0,145.5,4444.485764713243,40.70041909078061,0.024569771573347714,0.09176600242256691,60,40,109.2,120.12000000000002,BENIGN
443,26.074853384886488,1093,5,348237.4360153481,0.0,1033,312.0,318.60698629034596,0.0,0.0,0.0,13355.297952209909,42.109536870355825,0.023747589603721756,0.16317794011578807,21860,100,317.1561348045065,317.1561348045065,DoS Hulk
443,18.18952614245813,2161,4,704715.2847995654,700.0,1011,248.0,326.1061012492205,350.0,0.0,175.0,38781.39976131537,119.02454099375576,0.008401628703213917,0.15331997254567709,43220,80,325.8269213854806,325.8269213854806,DoS Hulk
53,0.0008964279305747795,1,0,115.5,0.0,173,58.0,115.5,0.0,0.0,0.0,128844.71362459968,1115.5386461004302,0.0008964279305747795,0.0008415124442339294,20,0,115.5,127.05000000000001,BENIGN
123,0.14029596610129733,2,1,254.0,168.0,190,64.0,127.0,289.0,47.0,168.0,3007.9268258882444,21.383366060816904,0.04676532203376577,0.09074285431030059,40,20,140.66666666666666,154.73333333333335,BENIGN
53,0.004300943685841181,1,0,80.0,0.0,116,44.0,80.0,0.0,0.0,0.0,18600.56904798872,232.507113099859,0.004300943685841181,0.0035969268861647473,20,0,80.0,88.0,BENIGN
3306,1.360109242485432,41,29,12074.5,8076.5,535,54.0,294.5,557.0,0.0,278.5,14815.721686573155,51.466454173992396,0.01943013203550617,1.1595973363058922,820,580,287.87142857142857,316.65857142857146,BENIGN
53,0.0011139109741780267,1,0,67.0,0.0,82,52.0,67.0,0.0,0.0,0.0,60148.43336061071,897.7378113523987,0.0011139109741780267,0.0007503520901123876,20,0,67.0,73.7,BENIGN
33138,0.022396876322545414,24,0,627.653506980361,0.0,66,40.0,26.152229457515045,0.0,0.0,0.0,28024.153812402175,1071.578002859302,0.0009332031801060589,0.020157188690290873,480,0,26.152229457515045,26.152229457515045,DDoS
80,18.850152538420392,2354,2,1092402.3801532814,350.0,1000,210.0,464.06218358253244,350.0,0.0,175.0,57970.47943914686,124.98572598805232,0.008000913641095243,0.46457438926914074,47080,40,463.8167997255014,463.8167997255014,DoS Hulk
53,0.00013055139473303642,1,0,94.0,0.0,148,40.0,94.0,0.0,0.0,0.0,720022.9472248834,7659.818587498759,0.00013055139473303642,6.875636741040538e-05,20,0,94.0,103.4,BENIGN
443,42.52425992462669,3184,9,1271836.552714077,0.0,759,367.0,399.4461534906021,0.0,0.0,0.0,29908.49352742127,75.0865507279732,0.01331796427329367,0.11849348517141421,63680,180,398.3202482662315,398.3202482662315,DoS Hulk
21,2.0419075064901615,11,24,352.0,1008.0,64,0.0,32.0,64.0,20.0,42.0,666.043880869857,17.140835169444852,0.05834021447114747,0.31759762440126854,220,480,38.857142857142854,38.857142857142854,FTP-Patator
53,0.1278493437051979,2,2,205.0,160.0,150,55.0,102.5,93.0,67.0,80.0,2854.922750652809,31.286824664688318,0.031962335926299476,0.09832339756252215,40,40,91.25,100.37500000000001,BENIGN
80,16.014948913627375,34,9,16388.0,5148.0,964,0.0,482.0,1144.0,0.0,572.0,1344.7435965078025,2.6849913934730454,0.37244067240993894,13.635126138992456,680,180,500.83720930232556,550.9209302325581,BENIGN
53,0.03516367848154093,2,1,351.0,122.5,297,54.0,175.5,201.0,44.0,122.5,13465.599176393403,85.31530629182727,0.011721226160513644,0.02077287979524777,40,20,157.83333333333334,173.6166666666667,BENIGN
123,0.1287957243485107,3,2,285.0,348.0,140,50.0,95.0,285.0,63.0,174.0,4914.759423901012,38.821164485789986,0.025759144869702138,0.06537613946165385,60,40,126.6,139.26,BENIGN
80,7.379051016432509,47,27,25262.5,19899.0,1021,54.0,537.5,1474.0,0.0,737.0,6120.231436187288,10.028389807199922,0.09971690562746634,5.5251076863515465,940,540,610.2905405405405,671.3195945945946,BENIGN
80,57.934847102574366,4875,3,1815691.2694227705,0.0,1142,386.0,372.44949116364523,0.0,0.0,0.0,31340.22717291489,84.19803009686795,0.011876762423651982,0.4250055278001631,97500,60,372.22043243599234,372.22043243599234,DoS Hulk
8080,10.3443607631266,37,21,27731.5,7959.0,1499,0.0,749.5,718.0,40.0,379.0,3450.2373628752375,5.6069196858201416,0.1783510476401138,8.145410282255396,740,420,615.3534482758621,676.8887931034484,BENIGN
59155,0.03795443138944119,34,0,1474.1143460521382,0.0,57,20.0,43.35630429565112,40.0,0.0,4.0,38839.057577404055,895.8110754218465,0.0011163068055717997,0.034158988250497076,680,0,43.35630429565112,43.35630429565112,DDoS
53,0.0015242635856354333,1,0,59.0,0.0,60,58.0,59.0,0.0,0.0,0.0,38707.21609832603,656.0545101411192,0.0015242635856354333,0.000980397601053207,20,0,59.0,64.9,BENIGN
80,44.812390508706486,4257,8,1322474.9159289727,1400.0,664,241.0,310.65889497979157,350.0,0.0,175.0,29542.608660249007,95.17457005939828,0.010507008325605272,0.365487187468716,85140,160,310.40443515333476,310.40443515333476,DoS Hulk
